sentence,label
کشتی تفریحی دنا بسیار بد و پر از دود و بوی گازوئیل بود و برنامه و شام فوق العاده مزخرفی هم داشت.,0
کولر و سیستم سرمایشی هم درست و خوب بود، در کل با توجه به ستاره‌های هتل، از برخی رقبا بهتر بود، با کمی قیمت پائینتر,0
رفتار پرسنل خوب بود و خدمات هتل ۲۴ ساعته بود که مزیت خوبی بود.,0
در حدی بود که روز بعد سریعا جای دیگه‌ای پیدا کردیم و از اونجا رفتیم,0
در کل هتل خوبی هست، برخورد پرسنل بسیار محترمانه هست، همچنین نظافت مناسب و صبحانه کامل و متنوعی داره، مکان در جای بسیار عالی قرار دارد و دسترسی آسان و لذت بخشی ایجاد میکند.,0
صبحانه خوب و کامل وجود میوه و حلیم نیز در صبحانه جالب بود,0
یک نمایندگی بزرگ لایکو و یک فست فود هم کنار هتل هست که برای وقت گذرانی و خرید مناسب است.,0
برای غذا هم با رستورانی که قراردادداشتن هم غذا و هم قیمت بسیار مناسب بود و رفتار پرسنل هم خوب بود صمیمی نبودند اما بسیارمحترمانه و حرفه‌ای عمل کردن.,0
روبروی دریاست و واقعا ارزش رفتن و موندن داره.,0
این رفتار واقعا آماتوره و من هیچ جای دنیا این برخورد‌ها رو ندیدم!,0
غذاهاش از نظر کیفیت و قیمت به نسبت خوب بود.,0
تمیزیه اتاق‌ها خوب و اگر نیاز به تمیز کاری داشته باشید اینکار عالی انجام میدهند …و یه حس خوبش خشکشویی خود هتل است که عالی انجام میده حتما هتل پیشنهاد میکنم,1
البته قیمتش کمی گرون هست اما من فکر می‌کنم برای بهترین هتل جزیره می‌ارزه.,0
نظم و حراست هتل خوب نبود.,0
هتل بسیار تمیزی بود، من کاملا راضی بودم,0
صبحانه خیلی خوب و کامل بود ولی ما سایر وعده‌ها رو اونجا نخوردیم و اطلاعی ندارم که چطور بود.,0
تمیزی: خوب رفتار کارکنان: بسیار خوب صبحانه: عالی پارکینگ: ضعیف موقعیت مکانی: عالی پیشنهادها: ۱) دستگاه عابر بانک مستقر شود ۲) نمادهای شیراز در هتل مستقر شود ۳) واحد اطلاعات گردشگری در هتل دایر شود ۴) فروشگاه سوغات‌ها و نمادهای شیراز در هتل مستقر شود,0
برخورد پرسنل عالی بود.,0
هتل یه خورده قدیمی بود ولی مدیریتش قوی بود و رسیدگیشون خوب بودش.,0
حالا دوباره این چرخه و بازی برای اینکه چه باید کرد؟!,0
با سلام یقینا یکی از بهترین هتلهای موجود در جزیره کیش هتل ایران هستش که از نظر امکانات و تمیزی بنظرم در حد خیلی خوبی بود به همه دوستانی که قصد سفر به کیش رو دارن پیشنهاد میکنم این هتل رو مدنظر داشته باشن کیفیت غذای رستوران در حد خوب و تنوع غذایی (بوفه) زیاد بود ضمنا موسیقی زنده در رستوران با صدای دلنشین آقای غلامی عزیز واقعا لذت بخش بود بسیار ممنون از مجموعه هتل ایران و پرسنل خوش برخوردش,1
البته به ناچار رفتیم چون همه هتل‌ها پر بود و فقط ارم خالی داشت.,0
با قسمت گردشگری مشکل پیدا کردیم که البته ربطی به هتل نداره.,0
یک سوییت دوبلکس مجهر به سونا-جکوزی-بیلیارد-صندلی ماساژ-ایکس باکس ۴ و خیلی امکانات دیگه که واقعا برای ما روزها و لحظات فوق العاده‌ای رقم زد.,0
اصلن این هتل رو جزو گزینه هاتون نداشته باشید.,1
یک اتاق قدیمی و سرویس بسیار کثیف و یک یخچال قدیمی با صدای موتور نا هنجار که تا صبح نتونستم بخوابم.,0
اصلا لقمه نگیرید انجا.,1
صبحانه متوسط ولی کامل.,0
تنها ایراد آن نبود استخر برای بانوان هست که آن هم مشکل هتل نیست چون در حال حاضر وسط محیط باغ استخر خوب و سرپوشیده جداگانه‌ای وجود دارد که میتوانند اختصاص بدهند به بانوان اما بهشون مجوز ندادند حالا چرا نمیدونم.,0
کیفیت ناهار متوسطه ولی قیمتشون نصف داخل شهر هست.,0
باسلام بنده اقامت در هتلهای بسیاری در کیش را داشتم ولی ازسالهای قبل وقتی در هتل سارا اقامت داشتم اولا بخاطر قیمت خیلی مناسب و دوما بخاطر موقعیت مکانی عالی این هتل و سوما بخاطر رفتار کارکنان این هتل و چهارما بخاطر کیفیت غذایی این هتل در برابر قیمت مناسب این هتل را به همه هموطنان عزیزم پیشنهاد میکنم که هیچ نقصی این هتل نداشته حتما تجربه کنید.,1
اگر بخواید به مشهد برید من حتما این هتل رو پیشنهاد میکنم.,1
لطفا اگر قصد رزرو دارید حتما قبل از هر چیز از شرایط اتاق مطمین بشوید.,0
هتل بسیار تمیز بود.,0
در کل خیلی ضعیف بود.,0
بسیار نزدیک حرم است.,0
خوب بود ولی کیفیت پایین بود و نسبت به قیمت مناسب نبود.,0
رفتار پرسنل هم مودبانه و خوب بود.,0
در کل بگم همه چی تو این هتل عالیه و برخورد پرسنل بسیار محترمانه و صمیمانه است.,0
رستوران در فضایی زیبا و با غذاهای بسیار بسیار با کیفیت.,0
پرسنل هم زیاد گرم نبودن:),0
من و همسرم مدت ۲ شب در هتل پیروزی اقامت داشتیم.,0
صبحانه خیلی معمولی.,0
من آدم سخت گیری هستم!,0
پیشنهاد میکنم امتحان کنید اقامت در این هتل و لذت ببرید …,1
خوب بود نسبت به قیمت پرداختی اما صبحانه محدود بود حق انتخاب زیادی برای صبحانه نبود.,0
اگه بخوام ایراد بگیرم از هتل، چشم اندازشه که بخاطر ساختمون‌های اطراف چنگی به دل نمیزنه.,0
در ابتدا اتاقی که به ما دادند هنوز تمیز نشده بود که مجبور به عوض کردن آن شدند.,0
صبحانه مثل بقیه هتل هاست.,0
هم از نظر تمیزی حرف اولو میزد هم برخورد پرسنل خیلی مودبانه و خوب بود.,0
به نظرم کیفیت صبحانه جای کار داشت و باید تنوعش بیشتر میبود,1
با سلام هتل از نظر نظافت وبرخورد پرسنل ونزدیکی به حرم بسیار عالی من این هتل رو برای اقامتی چند روز وزیارتی دلچسب حتما توصیه می‌کنم واز کارکنان اسنپ تریپ هم تشکر می‌کنم,1
ما در شهریور ١ شب در این هتل اقامت داشتیم که یکی از بدترین تجربیات ما از هتل‌ها بود.,0
صبحونه متنوع هست ولی کیفیش باید بالا بره.,0
برای میل کردن غذا و چایی پیشنهاد نمیکنم اصل چون چیزی که سرو میشه اصلا تناسبی با ریال دریافتی هتل نداره ومقرون به صرفه نیست ۳.,1
نبودن هواکش تو راهروها.,0
در حالی که سال گذشته به هتل مارینا رفته بودیم (با قیمت بالاتر)، امسال تصمیم گرفتیم به هتل داریوش بریم، چون هزینه هاش مناسب‌تر بود.,0
منظره و حس بسیار خوبی در این هتل داشتیم.,0
با سلام ۴شب در این هتل آپارتمان اقامت داشتم و واقعا همه چی عالی بود.,0
اگر کسی از اطرافیانم بخواد بره شیراز این هتل رو بهش پیشنهاد میکنم.,1
مسئول رستوران برای اورد گرفتن باید نزدیک مهمان بشه و سفارش رو بگیره ولی متاسفانه بلد نبود و از فاصله ۷-۸ متری با صدای بلند داد میزد فلان غذا فعلا آماده نیست!!,0
به دوستان دیگر معرفی کرده‌ام و باز هم معرفی خواهم کرد.,0
مناظر هتل واقعا خوبه، اتاق‌ها هم خیلی آروم هستن.,0
خوب بود بالاخره به نسبت قیمتش خوب بود دیگه اخه من چی بگم مگه هتل ۳ ستاره چی داره که حالا من بخوام ریز و دقیق ایرادم بگیرم ازش,0
اتاقها خیلی تمیز و مرتب و با امکانات کافی، صبحانه خوب و خوشمزه بود.,0
از همه نظر عالی بود و به بقیه توصیه میکنم,1
من هفته قبل در این هتل اقامت داشتم و نسبتا راضى بودم هتل تمیز و شیکى هستش امکانات کمى داره اما به عنوان یک هتل ۴ ستاره تقریبا ایده آله منوى سلف صبحانه کمى محدوده اما کیفیت خوبى داره اما رستوران و کافى شاپ هتل رو اصلا توصیه نمی‌کنم چون کیفیت خوبى نداره و قیمت‌ها بسیار بالاست و مالیات بر ارزش افزده زیادى که در قبال سرویس دریافت می‌کنن اصلا منصفانه نیست,0
داود امینی سلام من با خانواده در شب قبل از عید فطر ۱۳۹۷و دو روز بعد از آن در این هتل اقامت داشتم از نظر من هتل از نظر موفعیت و نزدیکی به حرم مطهر بسیار عالی است ولی از نظر بهداشت و رسیدگی بسیار ضعیف می‌باشد.,0
فضای سبز آرام و دلنشین نکات منفی دور بودن نسبت به مراکز تفریحی که در هنگام هماهنگ نبودن با ساعت سرویس هزینه تاکسی بین ۱۲ تا ۲۰ هزار تومان خواهد شد صبحانه میتواند بهتر و متنوع‌تر باشد.,1
به امید بهبود شرایط …,0
- رفتار رسپشن هتل خوب نیست، یه جوری نچسب هستند.,0
فقط یک مشکل وجود داشت که تله کابین بعد از ساعت ۷ عصر کار نمی‌کرد و باید در هتل می‌بودی.,0
ترنسفر فرودگاهش خوب بود.,0
خیلی خوب بود و انتظار درصد تخفیفات بیشتری دارم.,0
من دو شب در این هتل ساکن بودم، به نظرم تجربه خوبی در زندگیم بود یک خانه قاجاری با تهویه مطبوع و صبحانه دلچسب، البته چک کردن اتاق در لحظه آخر تحویل بصورت علنی اندکی توی ذوق میزد,0
رفتن به این هتل رو توصیه می‌کنم.,1
اگرچه فاصله از مکان‌های دیدنی به نسبت دور بود ولی خارج از طرح ترافیک اصفهان بود و برای من خیلی عالی.,0
صبحونه وعده خیلی مهمیه.,0
ساختمان هتل بسیار بسیار کهنه غذا و صبحانه افتضاح در حد یک هتل دوستاره معمولی ظرفیت پارکینگ در حد ۱۲ ماشین اصلا توصیه نمیکنم,1
هتل با در نظر گرفتن قیمتش امکانات نسبتا خوبی داره اما چند نکته باید اصلاح بشه … ۱-سرویس بهداشتی و حمام تهویه نداره!,0
فقط صبحانه خوب بود رستوران گردان بی کیفیت و غیر منطقی گرون بود,0
فقط اتاق رو به دریا داشتیم که اصلا دریا را نمیدیدیم فقط ساختمان‌های در حال ساخت تو ویو بودن پیشنهاد میکنم اتاق رو به باغ رو بگیرید چون خیلی منظره زیباتری داره.,1
ضمنا هتل سرویس داخل شهر داره که ۱۰ میره ۱ بر میگرده- ۶ عصر میره ۱۰ شب بر میگرده که راننده بپیچونه شمارشو همون اول بگیره موقع برگشت بهش زنگ بزنین که بیادو راهنمایی هم اگه خواستین ازش بپرسین.,0
اشتباه کردم به نظرات کاربران در سایتها توجه نکردم.,0
نمره هایی هم که میدم همه بر اساس یک هتل ۴ ستاره و قیمتش هست.,0
راضی بودیم و عکسای سایت با هتل مطابق بود.,0
با توجه به اینکه هتل در کنار دریا قرار داره در نتیجه از خود شهر انزلی کمی دور هست که البته حتی اگر ماشین هم نداشته باشید با آژانس و مبلغ کمی میتونید خودتون رو به شهر برسونید.,1
در حد ستاره هش خوب بود اما مشکلش این بود که دقیقا تو ترمینال بود و ما اینو نمیدونستیم و اینکه مشکل پارکینگش خیلی اذیتمون میکرد,0
واقعا زجر دهنده س وقتی نگهبان با سیگار روشن شما رو تا پارکینگ حیاط بغل مشایعت می‌کنه!,0
کیفیت و تنوع صبحانه هم حتی در حد هتل گران‌تر بود.,0
به دوستانی که براشون هزینه هتل و محل اقامت مهم هست، این هتل کاملا» مناسب هست.,1
هتل خوبی بود و کارکنان خوش برخوردی هم داشت,0
هوا داخل اتاق‌ها کمی خنک بود اما رادیاتورها جهت گرما آماده بودن.,0
همچنین در موقع تسویه حساب آخر، اصرار داشتند که حتما پول نقد داده شود!,0
هیچی از بیرون معلوم نبود حتی توی کوچه‌ام سردر نداشت وگرنه همه چیز خوب بود,0
به خاطر امتیازها من این هتل و انتخاب کردم.,0
ما با تاکسی همه جا میرفتیم) ساحل اختصاصی و جاده دوچرخه و موتور برقی نقاط ضعف عدم دسترسی به تراس.,0
اتاق ما بزرگ و دلباز بود و بالکن داشت.,0
مدیریت هتل باید قدردان این عزیزان باشند چون تاثیر بسزایی توی آرامش و آسایش مهمان‌ها داشت.,0
و بهتر است کسی که این هتل را انتخاب میکند با تجهیزات کامل تشریف بیاورد.,1
برخورد پذیرشش هم خوب.,0
پایین تله کابین هم یک شهربازی هست که هم انواع وسایل بازی و هم کارتینگ و موتور چهارچرخ و غیره داره که خیلی خوش میگذره.,0
دیوارها و کف سرویس‌ها و موکت کف اتاق اصلا رضایت بخش نبود.,0
اتاق‌ها تمیز بودند، امکانات هتل هم خوب بود.,0
هتل بسیار خوبی بود من این هتل رو به همه توصیه میکنم و پولی رو که پرداخت میکنید واقعا در برابر امکاناتش ارزش داره,1
از نظر ظاهری خیلی قدیمی شده و شاید تو ذوق بزنه ولی اتاق‌ها تمیز هستند.,0
اتاقها باید به سبب وجود موریانه‌ها حتما سم پاشی بیشتر وبه موقع شوند.,1
کیفیت صبحانه رو باید بالا ببرن، خیلی معمولی و تنوعشم کم بود.,1
ساختمان هتل سازه و معماری بسیار زیبایی دارد.,0
بسیار هم تمیز با کارمندانی بسیار خوشرو.,0
برخورد پرسنلشم خوب بود.,0
حداقل یه شب برید.,1
ولی چون سفر کاری بود و یک شب بیشتر اقامت داشتم در هتل، تصمیم گرفتم این هتل را انتخاب کنم از اینکه هتل لطفعلی خان را انتخاب کردم کاملا راضی بودم از همه چیز.,0
با اینکه من یک نفر بودم و ۱ تخته رزرو کرده بودم به من ۳ تخته دادند که بزرگتر و راحت‌تر بود.,0
در یک کلام اگر بخوام این هتل رو توصیف کنم باید از لغت بسیار بد استفاده کنم.,0
نیرو شاید کم دارن که انقدر طول میکشه تا اتاق اماده شه,0
فاصله تا میدان نقش جهان و سی و سه پل و چهل ستون هم کم بود و اگه حساس نباشین می‌شه پیاده رفت و برگشت,1
من قبل از رزرو نظر کاربرارو خونده بودم و به همین دلیل هم این هتل رو انتخاب کردم.,0
تمیز و مرتب.,0
امیدوارم در آینده نزدیک تعویض گردند.,0
من و همسرم یک شب هتل را رزرو کردیم اما چون کارمون طول کشید مجبور شدیم دو شب دیگر شیراز بمانیم دو شب بعد هم هتل لطفعلیخان را انتخاب کردیم چون از هتل و برخورد کارکنان خیلی راضی بودیم، کیفت صبحانه خوب بود و از همه مهم‌تر محل قرار گیری هتل بود چون واسه ما هم به جایی که کار داشتیم خیلی نزدیک بود هم جاهای دیدنی اصلی به هتل خیلی نزدیک بود.,0
من هتل‌های دیگه پارسیان رو هم رفتم ولی این دیگه واقعا محیراالعقول بود.,0
ما از پلی هوس و رستوران ترنم دو بار استفاده کردیم که رستوران ترنم را به شدت توصیه میکنم عاااالی بود غذا و بوفه سالاد و کیفیت خییییلی عالی بود ماساژ هم استفاده کردیم دو نفر اونم عالی بود برخورد پرسنل رو من در هیچ جا اینطور با روی خوش و دلسوزانه و محترمانه ندیده بودم عاااالی، ممنون از اسنپ تریپ برای این سفر عالی بود,1
اقامت خوبی در این هتل داشتم و اگه دوباره به کیش سفر کنم میتونه گزینه خوبی برای اقامت باشه نقاط قوت هتل -- موقعیت جغرافیایی خوب: هتل در نزدیکی اسکله تفریحی واقع شده و فاصله هتل تا اسکله با طور پیاده حدود ۵ دقیقه اس.,0
دسترسی به مکان های دیدنی عالی.,0
هتل قدیمی بود.,0
من به اتفاق خانواده از ۱۳ فروردین ۹۸ به مدت ۴ شب اونجا بودم.,0
ما همیشه هتل ۵ ستاره میریم واسه همین از ۴ ستاره خیلی توقع نداشتیم.,0
در صورتی که این هتل امکاناتش در حد یک هتل دو ستاره است ….,0
استخرش هم تمیز خوب بود.,0
کیفیت غذا حتما با توجه به قیمت باید بهتر شود.,1
سلام، ما همین دو روز پیش، اقامت داشتیم، به ما یه اتاق دو تخته تویین دادند که بسیار بسیار کوچیک و تنگ بود، سقف بسیار کوتاهی داشت، و پله‌های بسیار بلند..,0
اتاق خوب و سرویس بهداشتی و حمام مرتب و تمیز بود.,0
و بفهمد که پیشرفت سایت در صداقت است نه حذف مطلب و اگر هم ذکر شد و شما خواندید …از سایت تشکر میکنم چون به نفع همه است …..,0
وقتی به هتل رسیدم و از پذیرش درخواست اتاق با ویوی خوب کردم و خانمی که اونجا بود گفت «هتل ما ویوی خاصی نداره» فهمیدم هتلی قراره برم که استانداردهای اولیه رو نداره.,0
هتل زیبایی بود و سنتی بودنش حس خیلی خوبی میداد ولی متاسفانه برخود کارکنان و مدیریت هتل بسیار ضعیف بود.,0
صبحانه هتل معمولی است البته نان تازه سرو می‌کند.,0
برای اطلاع دیگر‌ مسافران لازمه توضیح بدم که فرق اتاق اکونومی و استاندارد فقط در طبقات است.,0
در حالی که هوا گرم و شرجی بود، هنوز سیستم سرمایش اتاق‌ها راه اندازی نشده بود؛ گفتند پنجره را باز کنید تا هوا خنک شود!,0
صدا به راحتی از دیوارهای اتاق رد میشوند و شب نمی‌تونید به راحتی و بی صدا بخوابید.,1
ما یک شب اقامت داشتیم و فوق العاده همه چیز خوب بود.,0
حمام فضای مثلثی شکلی بود که هیچ شیشه و حفاظی نداره مثل این میمونه که آدم بره تو حمام خونه خودش دوش بگیره.,0
خداییش خیلی خوب بود تمیز مرتب امکانات کامل.,0
فضای هتل خوبه.,0
لباس مهمان قبل ما زیر تخت جا مونده بود و نشون میداد اتاق خوب نظافت نشده.,0
فاصله برای بازار و اسکله خوب بود.,0
برخورد پرسنل بسیار محترمانه و حرفه‌ای بود اتاق‌ها بسیار تمیز بودند.,0
هتل در حد مسافر خانه است.,0
یادتون باشه اتاقهای طبقه سه موکت هستند و طبقه دو سرامیک 😉 ما عید ۹۷ اونجا بودیم و میگفتند که قراره یه باز سازی اساسی صورت بگیره,0
ضمن احترام به نظرشون، تعجب میکنم از دوستانی که از این هتل تعریف کردن.,0
من در ایام نوروز به مدت ۳ شب در این هتل اقامت داشتم.,0
داخل اتاق، صدای بسیار بلند تلویزیون می‌آمد، که متوجه نشدم از اتاق‌های کناری بود یا سالن راه روی هتل.,0
شام کیفیت خوبی داشت ضمن اینکه میتونید از سوپ و سالاد منو باز اونجا لذت ببرید -- نقاط ضعف -- حمام کوچک: حمام هتل بسیار کوچک ساخته شده.,0
اتاق و خود هتل بسیار تمیز بود.,0
خوب بود پارسال تو یخچال امکانات بیشتری داشتن اما امسال همچین چیزی نبود و فقط یه بطری اب بود و مصلما حساب میکردن پولشو,0
پارکینگ نداشت.,0
نظافت اتاق و سرویس بهداشتی کامل.,0
هتل در موقعیت بسیار خوب در حیابان زند قرار دارد پیاده تا شاه چراغ ۲۰ دقیقه و تا مجموعه زندیه کمتر از ۱۰ دقیقه فاصله داشت.,0
برخورد بسیار بد و طلبکارانه پرسنل، عدم سرویس و تمیز کاری اتاقها و … ضمنا صبحانه هم در حد هتل چهار ستاره نبود.,0
در کل هتل خوبی هست، نقاط ضعف جزئی وجود دارد که در صورت برطرف کردن بسیار بهتر هم خواهد شد.,0
چهار شب اقامت داشتیم در کلبه‌های جنگلی.,0
صبحانه در حد هتل خوب بود.,0
من از اقامتم خیلی راضی بودم.,0
طبقات پایین‌تر (تا طبقه ۴) اتاق‌ها و سوئیت‌های اکونومی قرار داره که دید محدود به ساختمان‌های اطرافه و نور کمتری داره.,0
اصلا توصیه نمیکنم.,1
سلام رفتار و پیگیری پرسنل عالی، چشم انداز و فضای هتل عالی، امکانات ورزشی و صبحانه بسیار خوب، تنها مشکلش جاده و مسیر رسیدن به هتل برای اولین بار در شب، فاقد روشنایی و همراه با تغیر عرض جاده هست،,0
به هیچ طریقی نمیشد اتاق را خنک کرد و برایمان یک پنکه که ناقص کار میکرد آوردند.,0
برخورد پرسنل محترمانه و کاملا رضایت بخش- رو به دریا- تمیز و مرتب - اتاق دو تخته به شکل مستطیلی با عرض کم، که مقداری کوچک به چشم میاد- ناهار و شام از رستوران نزدیک هتل سفارش داده می‌شه که نسبتا خوبه - شیرآلات و تجهیزات سرویس بهداشتی اگه تعویض بشن بهتره - صبحانه سلف سرویس نیست - نبود آسانسور زیاد مشکل ساز نیست خصوصا پرسنل هتل وسایل رو با خوشرویی از دم ماشین تا داخل اتاق حمل می‌کنن- در مقایسه با هتل‌های هم رده و به نسبت خدمات ارائه شده، قیمت مناسب و در کل رضایت بخش,1
من دو شب به اتفاق خانواده در آذر ماه در این هتل اقامت داشتم برای کسانی که موقعیت برایشان مهم نیست این هتل را توصیه میکنم هتل در یک نقطه نسبتا دور افتاده در محله خوب جزیره واقع شده محیطی آرام دنج و سرسبز داره نظافت هتل در حد قابل قبول هست صبحانه معمولی امکانات به نسبت قیمت هست فقط موضوعی باعث گلایه من شد عدم اموزش کافی پرسنل بود بطوری گه ۱/۵ شب درب اتاق ما را زدند که شما چایی سفارش دادید در حالی که سفارش مربوط به ۲ اتاق بعد ما بود راستی کرایه تاکسی‌های کیش ۱۰ هزار تومن هست ولی برای این هتل ۱۲ هزار تومن از مشتری طلب میکنند,1
ما در کلبه‌های جنگلی هتل اقامت داشتیم، همه چیز از جمله برخورد پرسنل از تله کابین تا پذیرش و سرویس دهی محترمانه و تمیز و مرتب بود، روز آخر اقامت من جعبه طلا و جواهراتم رو در هتل جا گذاشتم که بعد از خروج پرسنل محترم با بسته بندی برام ارسال کردند و از این بابت ازشون بسیار ممنونم.,0
با لحاظ تمامی امکانات ومعایب باید با انصاف باشیم و بپذیریم که به میزان قیمت هتل که در فصول مختلف بین ۵۰ تا ۱۰۰ هزار تومان است بسیار مقرون به صرفه است هتلی در این حد در تهران کمتر از ۳۰۰ هزار تومان نیست من حتما این هتل رو مجدد انتخاب خواهم کرد.,0
البته سه یا چهار نوبت ترنسفر رایگان به حرم در هر روز رو هم داره.,0
اگر میخوایید مکانی مجلل و زیبا تجربه کنید داریوش بهترین اما از نظر خدمات هتلهای ستاره کمتر هم خیلی خوبند.,1
هتل خیلی معمولی ای بود ما برای یک شب اقامت زیاد برامون مهم نبود اما واقعا بد بود تمیز نبود اصلا مرتب نمیکردن و ملافه‌ها عوض نمی‌شد.,0
صبحانه هم خوب و با کیفیت بود.,0
طبقه اول هتل به دلیل اینکه بالای واحدهای تجاری هست و واحدهای تجاری تا دیروقت کار می‌کنند.,0
باور کنید مهمانخانه‌های کامبوج از این هتل قوی‌تر عمل می‌کنن.,0
به هیچ عنوان انتظار خدمات و سرویس چهار ستاره رو نداشته باشید.,1
- صبحانه مفصل و خوبی دارد که صبحانه سرد و گرم را درحد سه ستاره و شاید هم بالاتر شامل می‌شود.,0
موفق باشید با تشکر از مدیریت هتل آرتین ظریف,0
من یک شب در این هتل اقامت داشتم و اصلا زاری نبودم.,0
هتل از نظر اتاق و سرویس بهداشتی در حد هتل ۲ ستاره هست.,0
تمیز و آرام.,0
حتی یک شبم نمی‌تونستم اونجا بخوابم افتضاح بود اصلا قابل تحمل هم نبود.,0
دیر زمانیست ما مشتری این هتل هاست و از آن راضی هستیم,0
کارکنان بسیار مودب، صبحانه هم نسبت به قیمتش خیلی خوب بود.,0
اگر قیمتش هم معقولتر می‌بود مشکل دیگری نداشت و راحت هستش اقامت.,0
هتل بسیار عالی بود، اقامت ما اوایل مهر ماه بود که ضمن هوای بسیار عالیه اون زمان، فضای هتل و امکانتش و رفتار خوب پرسنل سفر رو بسیار دلچسب‌تر کرده بود برامون، پیشنهاد میکنم یه سفر به شهر رامسر و اقامت در این هتل رو حتما تو برنامه هاتون داشته باشین، ویوی هتل بسیار عالیه از یه سمت دریا از یه سمت جنگل، در کل بهترین هتل آپارتمانی بود که رفتم,1
استفاده از کافی شاپ را اصلا توصیه نمی‌کنم به دلیل قیمت گران (شبی که اولین مسابقه ایران در جام جهانی برگزار می‌شد بابت یک لیوان آب پرتغال معمولی ۲۴۰۰۰ تومان پرداخت کردم).,1
فقط نزدیکی به حرم خوب بود..,0
اما ازبخش گردشکری اصلا راضی نبودم بسیار دروغ گفتن مثلا گفتن برای غواصی زن و شوهر باهم میرن در قسمتی ازدریا مربی دستشونو میگیره و جدامیشن درصورتیکه ازهمون بدو ورود به کشتی دردوکشتی جدابودیم واصلا همو ندیدیم.,0
محوطه هتل هم خوب بود.,0
هتل آرام، با امکانات عالی، نظافت عالی و پرسنل محترم.,0
هتل در حد ۴ ستاره نیست و اتاق‌ها نیاز به بازسازی دارند.,0
روزهای دیگه هم تا ساعت ۱/۵ _ ۲ به خانمها اختصاص داره.,0
در کل از یه هتل ۵ ستاره که پول اقامت ۵ ستاره ازتون میگیره بیشتر انتظار میره.,0
ازهتل راضی بودم ۴ روز و ۴ شب بودم.,0
به نسبت قیمتی که پرداخت می‌کنی، اصلا ارزش نداره، مخصوصا کیفیت رستورانها و غذا,0
هر تماس من با خانه داری چند ساعت پیگیری نیاز داشت تا به نتیجه برسه.,0
در ضمن توجه داشته باشید که پنجره‌های رو به دریا هیچ نمایی از دریا نخواهد داشت و در حقیقت رو به باغه - مشکل بزرگ بعدی اینه که شما هیچ جای هتل آینه و پریز کنار هم پیدا نمی‌کنید، داخل توالت و حمام هم پریز برق نداره - کیفیت شامپو، صابون و خمیردندان‌ها اصلا مناسب نیست - هتل تقریبا پارکینگ نداره و فقط یه مسیر ۵۰ متری با شمشماد و درخت از خیابان اصلی جدا شده - از همه مهمتر رستوران از نظر تنوع اصلا در سطح مناسبی نیست و نهایتا در حد رستوران هتل‌های چهار ستاره می‌تونه باشه، فقط یه چیزی می‌دن که گرسنه نمونید.,0
من سیگاری نبودم ولی همه جا میدیدم و توجه میکردم که سیگار ممنوعه حتی تو اتاقها در مجموع هتلی در حد ۴ ستاره نبود,0
از ایشون درخواست کردم اتاق با وان به ما بدن.,0
در کل خوب بود و راضی کننده و اگه قرار باشه بار دیگه اصفهان بریم باز هم همین هتل رو انتخاب میکنیم,0
من و همسرم برای ماه عسل به هتل بین المللی قصر اومدیم.,0
موقعیت این هتل در میدان ولیعصره و داخل طرح ترافیک.,0
البته اگه سر شب می‌بود احتمال داشت ماشین‌های متفرقه پارک کرده باشن و نشه جلوی هتل پارک کرد اما اخر شب اوکی بود و نزدیک هتل ۲ تا پارکینگ عمومی بود.,0
۱-برخورد پرسنل به هنگام پذیرش و در مدت اقامت بسیار خوب ۲-دیزاین داخلی و نظافت واحد محل اقامت و همچنین فضای سبز محوطه عالی بود ۳-بوفه صبحانه بسیار خوب و برخورد مسئول بوفه عالی پیشنهادات به منظور ارتقای خدمات: ۱-نصب جارو شارژر برقی در هر واحد ۲-با توجه به تعبیه اجاق گاز، تجهیز آشپزخانه به وسایل پخت و پز,0
از اینکه این سفر رو در اونجا اقامت داشتم پشیمون نیستیم ولی برای بار دوم هرگز انتخابش نمیکنیم و به دیگران هم توصیه نمیکنیم,1
ما دو شب (از ۷ آذر تا ۹ آذر) در این هتل اقامت داشتیم.,0
در اینجااز کلیه پرسنل مهربان و دوستداشتنی هتل تشکر میکنم.,0
ازاسنپ تریپ هم خیلی تشکر میکنم از همه سایت‌ها قیمت‌ها را مناست اعلام میکند.,0
چندین مرتبه ب این هتل قبلا سفر داشتم ولی تا به حال اینقدر بی نظم و ضعیف ندیده بود اینجا رو.,0
بخاطر قیمت و عکس‌های توی سایت این هتل رو انتخاب کردم من البته همیشه هتل ساسان می‌رفتم ولی این بار به اشتباه این هتل رو انتخاب کردم ۱- مساله‌ی اول اینکه اینجا قید شده بود که هتل مسواک داره و البته داشتن مسواک پیش پا افتاده‌ترین مساله‌ای هست که یه هتل باید داشته باشه که خوب باید بگم این هتل حتی یه مسواک هم نداشت و وقتی از هتل سوال کردم گفتن ما مسواک نمیدیم ۲- هتل از نظر موقعیت مکانی در یکی از محله‌های قدیمی و در واقع پایین شهر قرار داره و تنها جایی رو که میتونین پیاده برین ببینین مسجد نصیرالملک، نارنجستان قوام و خانه‌ی زینت الملک هست که هر۳ یه جا قرار دارند.,0
